observation_id,rxte_obsid,source_id,canonical_source,raw_source_name,class_label,observation_time,usable,exclusion_reason,instrument,data_product,spectrum_path_or_reference,error_path_or_reference,energy_grid_id,feature_record_id,provenance_record_id
40025-04-01-01,40025-04-01-01,4u_1702_429,4U 1702-429,4U_1702-429,NS,1999-02-22T02:45:52,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40025-04-01-01.npz,data/processed/native/40025-04-01-01.npz,229c29b452b6d7e476a6eae3de9b01fb5faf2704be676b149539aefa03303139,40025-04-01-01,40025-04-01-01
40025-04-02-00,40025-04-02-00,4u_1702_429,4U 1702-429,4U_1702-429,NS,1999-02-24T09:44:16,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40025-04-02-00.npz,data/processed/native/40025-04-02-00.npz,906352cbf7d59ee1413eca827c096304770b034818d5547e33efdddd03b3390a,40025-04-02-00,40025-04-02-00
40025-04-03-01,40025-04-03-01,4u_1702_429,4U 1702-429,4U_1702-429,NS,1999-02-28T11:47:28,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40025-04-03-01.npz,data/processed/native/40025-04-03-01.npz,5fbcd96e7c07cc4aa0799504ed730dd51db741c431b53a60488ea9acda2a8d33,40025-04-03-01,40025-04-03-01
40025-04-03-03,40025-04-03-03,4u_1702_429,4U 1702-429,4U_1702-429,NS,1999-03-04T23:11:28,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40025-04-03-03.npz,data/processed/native/40025-04-03-03.npz,e5482abcf24b469f995d051c8e8b4b4fbe6542c81d61ccd424f121b0be0a21dd,40025-04-03-03,40025-04-03-03
40027-06-01-02,40027-06-01-02,4u_1728_34,4U 1728-34,4U_1728-34,NS,1999-02-28T04:15:28,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40027-06-01-02.npz,data/processed/native/40027-06-01-02.npz,5fbcd96e7c07cc4aa0799504ed730dd51db741c431b53a60488ea9acda2a8d33,40027-06-01-02,40027-06-01-02
40027-08-02-02,40027-08-02-02,4u_1728_34,4U 1728-34,4U_1728-34,NS,1999-07-07T08:25:52,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40027-08-02-02.npz,data/processed/native/40027-08-02-02.npz,0a93dd2d13160e699f96a72790b397424535f7336a929a6bca677700555e03ab,40027-08-02-02,40027-08-02-02
40028-01-14-02,40028-01-14-02,4u_1636_536,4U 1636-536,4U_1636-53,NS,2000-01-30T01:16:48,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40028-01-14-02.npz,data/processed/native/40028-01-14-02.npz,57c422ff67247f2ba5013a7f72696629f1e13160f8a2ad01617a4a8872c8d618,40028-01-14-02,40028-01-14-02
40030-01-14-00,40030-01-14-00,4u_0614_09,4U 0614+09,4U_0614+091,NS,1999-01-05T23:41:52,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40030-01-14-00.npz,data/processed/native/40030-01-14-00.npz,30373dbe64d75a1d061a79e79a8445286190d5a58ef830f50a41316b0bd4c33f,40030-01-14-00,40030-01-14-00
40030-02-04-00,40030-02-04-00,4u_1735_444,4U 1735-444,4U_1735-44,NS,1999-09-15T11:26:24,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40030-02-04-00.npz,data/processed/native/40030-02-04-00.npz,acda4b133d96ad57b8e913bfde497bd85e5c1a81eb427ac25c280a3f637e6a87,40030-02-04-00,40030-02-04-00
40030-02-09-01,40030-02-09-01,4u_1735_444,4U 1735-444,4U_1735-44,NS,1999-09-21T13:08:16,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40030-02-09-01.npz,data/processed/native/40030-02-09-01.npz,46332bb215759d10fc273588e7a05aac89e726c8745f10b7fb34686ab2096032,40030-02-09-01,40030-02-09-01
40031-03-03-00,40031-03-03-00,gx_339_4,GX 339-4,GX339-4,BH,2002-05-20T01:14:24,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40031-03-03-00.npz,data/processed/native/40031-03-03-00.npz,33b68f9e3f248f5c0b2e605899e0803b385615da6117b8046c8412ba244a82fe,40031-03-03-00,40031-03-03-00
40033-06-02-05,40033-06-02-05,4u_1728_34,4U 1728-34,4U_1728-34,NS,1999-01-28T02:55:44,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40033-06-02-05.npz,data/processed/native/40033-06-02-05.npz,340e35a5d8990a78fe8e2545066edfc8c88f616631a8c0f326cfef0522b65b26,40033-06-02-05,40033-06-02-05
40033-07-01-04,40033-07-01-04,4u_1735_444,4U 1735-444,4U_1735-44,NS,1999-05-29T05:44:00,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40033-07-01-04.npz,data/processed/native/40033-07-01-04.npz,34ed2420d21983863f27dd666c5e476a7cd296c595b85d5783c6faf3ee60a332,40033-07-01-04,40033-07-01-04
40033-10-02-07,40033-10-02-07,aql_x_1,Aql X-1,AQL_X-1,NS,1999-08-16T13:39:28,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40033-10-02-07.npz,data/processed/native/40033-10-02-07.npz,accf843b907ab4332a29323abb7a07c0800e39a16ea0c24acfa5242546e04a1c,40033-10-02-07,40033-10-02-07
40035-01-02-01,40035-01-02-01,sax_j1808_4_3658,SAX J1808.4-3658,SAX_J1808.4-3658,NS,2000-02-11T02:25:52,False,net_5_25_keV_recorded_rate_not_greater_than_5_count_s_PCU,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40035-01-02-01.npz,data/processed/native/40035-01-02-01.npz,4d107c072e1c8c3fca374ce44b88337f09e298c7fecda33b6d7da8a1bc639907,40035-01-02-01,40035-01-02-01
40035-05-08-00,40035-05-08-00,sax_j1808_4_3658,SAX J1808.4-3658,SAX_J1808.4-3658,NS,2000-02-15T00:31:44,False,net_5_25_keV_recorded_rate_not_greater_than_5_count_s_PCU,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40035-05-08-00.npz,data/processed/native/40035-05-08-00.npz,409dde14772b782312ba5a6a887add0cb0dd0e7fa76814ca7c2efe941cff400a,40035-05-08-00,40035-05-08-00
40047-03-03-00,40047-03-03-00,aql_x_1,Aql X-1,AQL_X-1,NS,1999-06-04T13:47:28,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40047-03-03-00.npz,data/processed/native/40047-03-03-00.npz,59879f67bfe9b5df4bfa9149d774339ef46f4e8fdbd2205a4356a4a965d81b12,40047-03-03-00,40047-03-03-00
40050-04-05-00,40050-04-05-00,mxb_1658_298,MXB 1658-298,X1658-298,NS,1999-04-07T14:37:52,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40050-04-05-00.npz,data/processed/native/40050-04-05-00.npz,b3ea011389357ab8365e1ad28c01fe02d43210de7b04058f5bf1cc42f82a49b4,40050-04-05-00,40050-04-05-00
40050-04-05-02,40050-04-05-02,mxb_1658_298,MXB 1658-298,X1658-298,NS,1999-04-08T16:20:32,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40050-04-05-02.npz,data/processed/native/40050-04-05-02.npz,cb7b6e91d258c5b33c4aeb636b4a39571d0eec29a0d2e29969efc2dac291a258,40050-04-05-02,40050-04-05-02
40108-01-04-00,40108-01-04-00,gx_339_4,GX 339-4,GX339-4,BH,1999-03-03T21:31:28,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40108-01-04-00.npz,data/processed/native/40108-01-04-00.npz,a429228e5666307b2ff9b10e4b7b9f335fce1fef6b88919590a42814121597e5,40108-01-04-00,40108-01-04-00
40122-01-01-03,40122-01-01-03,xte_j1859_226,XTE J1859+226,XTE_J1859+226,BH,1999-10-18T02:13:20,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40122-01-01-03.npz,data/processed/native/40122-01-01-03.npz,99332799985774b54d46047e44face10e52abf51c213c860da6e7e01ca02f29b,40122-01-01-03,40122-01-01-03
40122-01-03-01,40122-01-03-01,xte_j1859_226,XTE J1859+226,XTE_J1859+226,BH,1999-11-06T21:18:24,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40122-01-03-01.npz,data/processed/native/40122-01-03-01.npz,f9c14888d5e3429d9c81ea94f3c229e9d8daf29f57896e8781368d76bc9f28af,40122-01-03-01,40122-01-03-01
40124-01-11-00,40124-01-11-00,xte_j1859_226,XTE J1859+226,XTE_J1859+226,BH,1999-10-15T21:30:08,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40124-01-11-00.npz,data/processed/native/40124-01-11-00.npz,75851cafac8188b7110ec5c59eed8a6c42b2ead9ce002d6db791653ee77b234c,40124-01-11-00,40124-01-11-00
40124-01-15-01,40124-01-15-01,xte_j1859_226,XTE J1859+226,XTE_J1859+226,BH,,False,Missing retrieved source product,RXTE/PCA,,,,,,
40124-01-15-03,40124-01-15-03,xte_j1859_226,XTE J1859+226,XTE_J1859+226,BH,1999-10-23T06:54:40,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40124-01-15-03.npz,data/processed/native/40124-01-15-03.npz,d9f964b53cdd99b1fc239a5c7d8dec305ef2c793a44a03aca52d8e04844c1f90,40124-01-15-03,40124-01-15-03
40124-01-16-00,40124-01-16-00,xte_j1859_226,XTE J1859+226,XTE_J1859+226,BH,,False,Selected PCUs not continuously on in sampled GTIs; re-extraction required,RXTE/PCA,,,,,,
40124-01-20-00,40124-01-20-00,xte_j1859_226,XTE J1859+226,XTE_J1859+226,BH,1999-10-20T21:21:20,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40124-01-20-00.npz,data/processed/native/40124-01-20-00.npz,d701cab471bc098a3828f8e89f42c96947950705ece24294330efee59fe03a42,40124-01-20-00,40124-01-20-00
40124-01-27-00,40124-01-27-00,xte_j1859_226,XTE J1859+226,XTE_J1859+226,BH,1999-10-24T10:16:32,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40124-01-27-00.npz,data/processed/native/40124-01-27-00.npz,6cf3f059d587381414914bff64d37d3a32d151962f85ee7888db29b68b61ca7d,40124-01-27-00,40124-01-27-00
40124-01-30-00,40124-01-30-00,xte_j1859_226,XTE J1859+226,XTE_J1859+226,BH,1999-10-27T00:24:48,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40124-01-30-00.npz,data/processed/native/40124-01-30-00.npz,92ea38f34e624ff74a7d6fe205a268c3da35427e8d90cd399c77ee7379428d7e,40124-01-30-00,40124-01-30-00
40124-01-33-00,40124-01-33-00,xte_j1859_226,XTE J1859+226,XTE_J1859+226,BH,1999-10-29T08:25:36,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40124-01-33-00.npz,data/processed/native/40124-01-33-00.npz,e0beadf4f5eaac4fb6fd838442d4566a487a6ae79642cede2e5c628c0410e192,40124-01-33-00,40124-01-33-00
40124-01-35-02,40124-01-35-02,xte_j1859_226,XTE J1859+226,XTE_J1859+226,BH,1999-10-30T21:45:20,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40124-01-35-02.npz,data/processed/native/40124-01-35-02.npz,5469793117b3ef788731c61edd7bb1b42020ab75b493ef61673f12f292efa0bd,40124-01-35-02,40124-01-35-02
40124-01-36-00,40124-01-36-00,xte_j1859_226,XTE J1859+226,XTE_J1859+226,BH,1999-11-01T02:33:20,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40124-01-36-00.npz,data/processed/native/40124-01-36-00.npz,08051955ee819b940418406fe748abb2c0a47b2cbf51e87b9d0144f6eb0e95b8,40124-01-36-00,40124-01-36-00
40124-01-38-00,40124-01-38-00,xte_j1859_226,XTE J1859+226,XTE_J1859+226,BH,1999-11-02T20:56:16,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40124-01-38-00.npz,data/processed/native/40124-01-38-00.npz,7f7ffa0f59d4aaf737bb58260c4c6186d864780902b91e97587a766e423ed984,40124-01-38-00,40124-01-38-00
40124-01-40-01,40124-01-40-01,xte_j1859_226,XTE J1859+226,XTE_J1859+226,BH,1999-11-04T20:56:16,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40124-01-40-01.npz,data/processed/native/40124-01-40-01.npz,506acade1b9412e50a2f5c5cd8a70a5be3c4c62c4a348a990a55efae9e088546,40124-01-40-01,40124-01-40-01
40124-01-46-00,40124-01-46-00,xte_j1859_226,XTE J1859+226,XTE_J1859+226,BH,1999-11-10T09:40:32,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40124-01-46-00.npz,data/processed/native/40124-01-46-00.npz,6e8e298e6bb2e9e19fc4c55a0aff649daaa53bce15d57b7e2cb544b90cfd8535,40124-01-46-00,40124-01-46-00
40124-01-49-00,40124-01-49-00,xte_j1859_226,XTE J1859+226,XTE_J1859+226,BH,1999-11-14T11:06:24,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40124-01-49-00.npz,data/processed/native/40124-01-49-00.npz,dab621a9662fe0e8352e22ade9a1e1e28ff459e0b68b8545a924665fca138433,40124-01-49-00,40124-01-49-00
40124-01-51-00,40124-01-51-00,xte_j1859_226,XTE J1859+226,XTE_J1859+226,BH,1999-11-19T09:13:36,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40124-01-51-00.npz,data/processed/native/40124-01-51-00.npz,1b715f49478f6993b5beb7ac4d81ad06c78586784b7c9f3ba58fa0af0dbe109f,40124-01-51-00,40124-01-51-00
40124-01-51-02,40124-01-51-02,xte_j1859_226,XTE J1859+226,XTE_J1859+226,BH,,False,Selected PCUs not continuously on in sampled GTIs; re-extraction required,RXTE/PCA,,,,,,
40124-01-52-02,40124-01-52-02,xte_j1859_226,XTE J1859+226,XTE_J1859+226,BH,1999-11-24T05:44:32,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40124-01-52-02.npz,data/processed/native/40124-01-52-02.npz,e2eb46d8b343d06acd19839aa877f1ebc38c155d9e58350741e19eb012f54e6e,40124-01-52-02,40124-01-52-02
40124-01-54-00,40124-01-54-00,xte_j1859_226,XTE J1859+226,XTE_J1859+226,BH,,False,Selected PCUs not continuously on in sampled GTIs; re-extraction required,RXTE/PCA,,,,,,
40124-01-55-00,40124-01-55-00,xte_j1859_226,XTE J1859+226,XTE_J1859+226,BH,1999-12-03T05:20:32,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40124-01-55-00.npz,data/processed/native/40124-01-55-00.npz,ca3ccc299e233f79fbaab20c806fa4fba1439f26ab46ec002a107c9e5e37825b,40124-01-55-00,40124-01-55-00
40124-01-55-03,40124-01-55-03,xte_j1859_226,XTE J1859+226,XTE_J1859+226,BH,1999-12-08T01:56:48,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40124-01-55-03.npz,data/processed/native/40124-01-55-03.npz,27729beeaf91ae1ecbce16d9ba494700e8961c7e795a7d8ab19d55815fbddec8,40124-01-55-03,40124-01-55-03
40124-01-57-01,40124-01-57-01,xte_j1859_226,XTE J1859+226,XTE_J1859+226,BH,1999-12-11T22:36:00,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40124-01-57-01.npz,data/processed/native/40124-01-57-01.npz,8c4adb3c7895cb4e3c5082abde66c37d0df0ea15e0082fe34011c74a3ade1824,40124-01-57-01,40124-01-57-01
40124-01-58-03,40124-01-58-03,xte_j1859_226,XTE J1859+226,XTE_J1859+226,BH,1999-12-15T17:41:04,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40124-01-58-03.npz,data/processed/native/40124-01-58-03.npz,48c8427678823e491b76a33c9b6509a5307b82ace3c5b0016a77c1687bbd2736,40124-01-58-03,40124-01-58-03
40124-01-61-00,40124-01-61-00,xte_j1859_226,XTE J1859+226,XTE_J1859+226,BH,2000-01-03T00:52:16,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40124-01-61-00.npz,data/processed/native/40124-01-61-00.npz,6ed855b9d2e5aec31e036d365acb9c373d29abe7b415015d984b918373037529,40124-01-61-00,40124-01-61-00
40124-01-63-00,40124-01-63-00,xte_j1859_226,XTE J1859+226,XTE_J1859+226,BH,2000-01-17T03:23:28,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40124-01-63-00.npz,data/processed/native/40124-01-63-00.npz,70fc582653d219bbd88f0b5ec28e359377b04122ee34e1dad021e11519a9bda1,40124-01-63-00,40124-01-63-00
40124-01-65-00,40124-01-65-00,xte_j1859_226,XTE J1859+226,XTE_J1859+226,BH,2000-01-30T18:43:12,False,net_5_25_keV_recorded_rate_not_greater_than_5_count_s_PCU,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40124-01-65-00.npz,data/processed/native/40124-01-65-00.npz,57c422ff67247f2ba5013a7f72696629f1e13160f8a2ad01617a4a8872c8d618,40124-01-65-00,40124-01-65-00
40124-01-66-01,40124-01-66-01,xte_j1859_226,XTE J1859+226,XTE_J1859+226,BH,,False,Selected PCUs not continuously on in sampled GTIs; re-extraction required,RXTE/PCA,,,,,,
40401-01-08-00,40401-01-08-00,xte_j1550_564,XTE J1550-564,XTE_J1550-564,BH,1999-01-09T02:26:40,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40401-01-08-00.npz,data/processed/native/40401-01-08-00.npz,5fc1dfabf00d7ce5d9385b8a6b3053afe00672bc9755cac89f4b069e4f042db9,40401-01-08-00,40401-01-08-00
40401-01-18-00,40401-01-18-00,xte_j1550_564,XTE J1550-564,XTE_J1550-564,BH,1999-01-22T09:13:04,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40401-01-18-00.npz,data/processed/native/40401-01-18-00.npz,1e28a213b1a12091b7a794f69746f7b4eec8627f0b547e2ba76fb00511c67224,40401-01-18-00,40401-01-18-00
40401-01-26-00,40401-01-26-00,xte_j1550_564,XTE J1550-564,XTE_J1550-564,BH,1999-01-31T17:04:32,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40401-01-26-00.npz,data/processed/native/40401-01-26-00.npz,120a4547856d09cc3c0fc5ad2fe63975ed395f8831563690bd90e5bdb9971bde,40401-01-26-00,40401-01-26-00
40401-01-35-01,40401-01-35-01,xte_j1550_564,XTE J1550-564,XTE_J1550-564,BH,1999-02-11T16:08:32,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40401-01-35-01.npz,data/processed/native/40401-01-35-01.npz,d75f4abb7092927073f5db4d1127cc157db8e45769c967d2e2b05145eddd18a3,40401-01-35-01,40401-01-35-01
40401-01-43-00,40401-01-43-00,xte_j1550_564,XTE J1550-564,XTE_J1550-564,BH,1999-02-22T10:03:28,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40401-01-43-00.npz,data/processed/native/40401-01-43-00.npz,229c29b452b6d7e476a6eae3de9b01fb5faf2704be676b149539aefa03303139,40401-01-43-00,40401-01-43-00
40401-01-53-00,40401-01-53-00,xte_j1550_564,XTE J1550-564,XTE_J1550-564,BH,1999-03-08T08:29:52,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40401-01-53-00.npz,data/processed/native/40401-01-53-00.npz,94196cc5bde4fee57166544d063c17e37807defbd08083daf9c994b7f24961d0,40401-01-53-00,40401-01-53-00
40401-01-60-00,40401-01-60-00,xte_j1550_564,XTE J1550-564,XTE_J1550-564,BH,1999-03-20T08:42:40,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40401-01-60-00.npz,data/processed/native/40401-01-60-00.npz,e8cf99e4f66859c7db00697ca9f99cad002cff786110df056109097d96fa81fb,40401-01-60-00,40401-01-60-00
40401-01-70-00,40401-01-70-00,xte_j1550_564,XTE J1550-564,XTE_J1550-564,BH,1999-04-01T16:14:56,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40401-01-70-00.npz,data/processed/native/40401-01-70-00.npz,7e0932445cd8252bf7fc3308542ba5ee985db699e5963d23da8c140a2fe6432b,40401-01-70-00,40401-01-70-00
40401-01-80-00,40401-01-80-00,xte_j1550_564,XTE J1550-564,XTE_J1550-564,BH,1999-04-15T05:23:28,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40401-01-80-00.npz,data/processed/native/40401-01-80-00.npz,e38ec0bd9c14813ce348df4ecceb80a309eb046740441a4e1a643bb7dc45a218,40401-01-80-00,40401-01-80-00
40401-01-82-04,40401-01-82-04,xte_j1550_564,XTE J1550-564,XTE_J1550-564,BH,1999-04-19T12:31:28,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40401-01-82-04.npz,data/processed/native/40401-01-82-04.npz,b773afc7c28f4a5545e77db530ea3085f9fc7766aa29cc3f200f7d08acaaa2fc,40401-01-82-04,40401-01-82-04
40401-01-90-01,40401-01-90-01,xte_j1550_564,XTE J1550-564,XTE_J1550-564,BH,1999-04-30T01:16:00,False,net_5_25_keV_recorded_rate_not_greater_than_5_count_s_PCU,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40401-01-90-01.npz,data/processed/native/40401-01-90-01.npz,811c0d29d4a892dfa5b136206b3e01e149bce19cff962d2fbe1a8f040196e0c4,40401-01-90-01,40401-01-90-01
40401-01-96-01,40401-01-96-01,xte_j1550_564,XTE J1550-564,XTE_J1550-564,BH,1999-05-09T09:21:52,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40401-01-96-01.npz,data/processed/native/40401-01-96-01.npz,e04cedd68f4ade266b01e3c430df244615b2e06333a976a2c4d61b1de2c2e5da,40401-01-96-01,40401-01-96-01
40414-01-01-00,40414-01-01-00,mxb_1658_298,MXB 1658-298,X1658-298,NS,1999-04-05T20:12:16,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40414-01-01-00.npz,data/processed/native/40414-01-01-00.npz,da729de6df787b9c5a2de275a0461859c1f923641cfd3b659f463957a100b1ed,40414-01-01-00,40414-01-01-00
40414-01-02-00,40414-01-02-00,mxb_1658_298,MXB 1658-298,X1658-298,NS,1999-04-09T19:34:40,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40414-01-02-00.npz,data/processed/native/40414-01-02-00.npz,ae1f066dcd3a47582ef69e3bd9b8a366cb77960658935d99cc4693d955dcd493,40414-01-02-00,40414-01-02-00
40414-01-04-00,40414-01-04-00,mxb_1658_298,MXB 1658-298,X1658-298,NS,1999-04-15T17:58:24,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40414-01-04-00.npz,data/processed/native/40414-01-04-00.npz,e38ec0bd9c14813ce348df4ecceb80a309eb046740441a4e1a643bb7dc45a218,40414-01-04-00,40414-01-04-00
40414-01-06-00,40414-01-06-00,mxb_1658_298,MXB 1658-298,X1658-298,NS,1999-06-06T15:17:52,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40414-01-06-00.npz,data/processed/native/40414-01-06-00.npz,785d95752c0fb45a5013f8ec57c77834f0159fe6e75f40db4eef74e123f6b31e,40414-01-06-00,40414-01-06-00
40414-01-08-00,40414-01-08-00,mxb_1658_298,MXB 1658-298,X1658-298,NS,1999-07-30T03:08:00,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40414-01-08-00.npz,data/processed/native/40414-01-08-00.npz,2e80a2fa0cc3fbd014e42e5abff3bf0dd1ef60152937bf4876d33175666b42f6,40414-01-08-00,40414-01-08-00
40414-01-10-00,40414-01-10-00,mxb_1658_298,MXB 1658-298,X1658-298,NS,1999-08-06T03:01:52,False,net_5_25_keV_recorded_rate_not_greater_than_5_count_s_PCU,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40414-01-10-00.npz,data/processed/native/40414-01-10-00.npz,7b9a836d12d1964fc746828c642bb2370630c5d4ed703db50e360858211e8156,40414-01-10-00,40414-01-10-00
40414-01-11-00,40414-01-11-00,mxb_1658_298,MXB 1658-298,X1658-298,NS,1999-08-07T07:28:48,False,net_5_25_keV_recorded_rate_not_greater_than_5_count_s_PCU,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40414-01-11-00.npz,data/processed/native/40414-01-11-00.npz,9b26b04e5147ca180b75f57b23ff0211bb12107ac51b576141d5bdf4b90f9636,40414-01-11-00,40414-01-11-00
40414-01-14-00,40414-01-14-00,mxb_1658_298,MXB 1658-298,X1658-298,NS,1999-10-16T07:01:20,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40414-01-14-00.npz,data/processed/native/40414-01-14-00.npz,750b7c4555eeac74b019522c5f38437bbb6502004e0d8978588828239c99d38b,40414-01-14-00,40414-01-14-00
40414-01-15-00,40414-01-15-00,mxb_1658_298,MXB 1658-298,X1658-298,NS,2000-01-14T10:19:28,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40414-01-15-00.npz,data/processed/native/40414-01-15-00.npz,5da0b522b70ec468fdac734eebcac815415ed943aa8d99a1a0c80081001ff209,40414-01-15-00,40414-01-15-00
40414-01-17-00,40414-01-17-00,mxb_1658_298,MXB 1658-298,X1658-298,NS,,False,Selected PCUs not continuously on in sampled GTIs; re-extraction required,RXTE/PCA,,,,,,
40426-01-01-00,40426-01-01-00,ser_x_1,Ser X-1,SER_X-1,NS,1999-09-05T11:38:24,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40426-01-01-00.npz,data/processed/native/40426-01-01-00.npz,f775adeef12a7a1ec16d2ea98be5d05642e88c8396114471ba264f93e08d8b01,40426-01-01-00,40426-01-01-00
40429-01-03-01,40429-01-03-01,4u_0614_09,4U 0614+09,4U_0614+091,NS,1999-10-16T15:54:08,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40429-01-03-01.npz,data/processed/native/40429-01-03-01.npz,750b7c4555eeac74b019522c5f38437bbb6502004e0d8978588828239c99d38b,40429-01-03-01,40429-01-03-01
40429-01-06-01,40429-01-06-01,4u_0614_09,4U 0614+09,4U_0614+091,NS,2000-02-01T11:26:24,True,,RXTE/PCA,PCA_OGIP_RATE43_OVERLAP_V1,data/processed/native/40429-01-06-01.npz,data/processed/native/40429-01-06-01.npz,66b361e90596e9d0d69da9217024bb469ea2d5fb55748759ed692de8960dcb56,40429-01-06-01,40429-01-06-01
