rxte_obsid,source_id,canonical_source,archive_target_name,reference_class,class_label,proposal_id,cycle,observation_start,duration,exposure,archive_identifier,mapping_method,mapping_confidence,separation_deg,ra,dec,archive_status,status,query_record,notes
90111-01-02-01,xte_j1118_480,XTE J1118+480,XTE_J1118+480,BH,BH,90111,9,53391.91535,1680.0,944.0,AO9/P90111/90111-01-02-01,explicit_designation_and_independent_catalog_position,high,8.78672655478551e-05,169.545,48.0367,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_xte_j1118_480.json,
90111-01-02-02,xte_j1118_480,XTE J1118+480,XTE_J1118+480,BH,BH,90111,9,53391.98062,1679.0,943.0,AO9/P90111/90111-01-02-02,explicit_designation_and_independent_catalog_position,high,8.78672655478551e-05,169.545,48.0367,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_xte_j1118_480.json,
90111-01-02-03,xte_j1118_480,XTE J1118+480,XTE_J1118+480,BH,BH,90111,9,53392.0466,2516.0,946.0,AO9/P90111/90111-01-02-03,explicit_designation_and_independent_catalog_position,high,8.78672655478551e-05,169.545,48.0367,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_xte_j1118_480.json,
90111-01-02-04,xte_j1118_480,XTE J1118+480,XTE_J1118+480,BH,BH,90111,9,53392.66249,1846.0,779.0,AO9/P90111/90111-01-02-04,explicit_designation_and_independent_catalog_position,high,8.78672655478551e-05,169.545,48.0367,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_xte_j1118_480.json,
90111-01-02-06,xte_j1118_480,XTE J1118+480,XTE_J1118+480,BH,BH,90111,9,53393.68207,7676.0,5615.0,AO9/P90111/90111-01-02-06,explicit_designation_and_independent_catalog_position,high,8.78672655478551e-05,169.545,48.0367,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_xte_j1118_480.json,
90111-01-02-14,xte_j1118_480,XTE J1118+480,XTE_J1118+480,BH,BH,90111,9,53394.1411,3660.0,1477.0,AO9/P90111/90111-01-02-14,explicit_designation_and_independent_catalog_position,high,8.78672655478551e-05,169.545,48.0367,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_xte_j1118_480.json,
90111-01-02-15,xte_j1118_480,XTE J1118+480,XTE_J1118+480,BH,BH,90111,9,53394.20638,3899.0,1657.0,AO9/P90111/90111-01-02-15,explicit_designation_and_independent_catalog_position,high,8.78672655478551e-05,169.545,48.0367,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_xte_j1118_480.json,
90111-01-02-07,xte_j1118_480,XTE J1118+480,XTE_J1118+480,BH,BH,90111,9,53394.66541,3179.0,2495.0,AO9/P90111/90111-01-02-07,explicit_designation_and_independent_catalog_position,high,8.78672655478551e-05,169.545,48.0367,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_xte_j1118_480.json,
90111-01-02-09,xte_j1118_480,XTE J1118+480,XTE_J1118+480,BH,BH,90111,9,53395.05698,3403.0,1193.0,AO9/P90111/90111-01-02-09,explicit_designation_and_independent_catalog_position,high,8.78672655478551e-05,169.545,48.0367,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_xte_j1118_480.json,
90111-01-02-10,xte_j1118_480,XTE J1118+480,XTE_J1118+480,BH,BH,90111,9,53395.58065,2985.0,2321.0,AO9/P90111/90111-01-02-10,explicit_designation_and_independent_catalog_position,high,8.78672655478551e-05,169.545,48.0367,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_xte_j1118_480.json,
90111-01-02-11,xte_j1118_480,XTE J1118+480,XTE_J1118+480,BH,BH,90111,9,53396.10593,3225.0,1316.0,AO9/P90111/90111-01-02-11,explicit_designation_and_independent_catalog_position,high,8.78672655478551e-05,169.545,48.0367,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_xte_j1118_480.json,
90111-01-03-00,xte_j1118_480,XTE J1118+480,XTE_J1118+480,BH,BH,90111,9,53398.00598,3333.0,1006.0,AO9/P90111/90111-01-03-00,explicit_designation_and_independent_catalog_position,high,8.78672655478551e-05,169.545,48.0367,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_xte_j1118_480.json,
90111-01-03-01,xte_j1118_480,XTE J1118+480,XTE_J1118+480,BH,BH,90111,9,53398.11333,5332.0,3336.0,AO9/P90111/90111-01-03-01,explicit_designation_and_independent_catalog_position,high,8.78672655478551e-05,169.545,48.0367,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_xte_j1118_480.json,
90111-01-03-02,xte_j1118_480,XTE J1118+480,XTE_J1118+480,BH,BH,90111,9,53398.3363,7344.0,4345.0,AO9/P90111/90111-01-03-02,explicit_designation_and_independent_catalog_position,high,8.78672655478551e-05,169.545,48.0367,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_xte_j1118_480.json,
90111-01-03-03,xte_j1118_480,XTE J1118+480,XTE_J1118+480,BH,BH,90111,9,53399.2629,3000.0,949.0,AO9/P90111/90111-01-03-03,explicit_designation_and_independent_catalog_position,high,8.78672655478551e-05,169.545,48.0367,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_xte_j1118_480.json,
90111-01-03-04,xte_j1118_480,XTE J1118+480,XTE_J1118+480,BH,BH,90111,9,53400.3854,2581.0,842.0,AO9/P90111/90111-01-03-04,explicit_designation_and_independent_catalog_position,high,8.78672655478551e-05,169.545,48.0367,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_xte_j1118_480.json,
90111-01-03-07,xte_j1118_480,XTE J1118+480,XTE_J1118+480,BH,BH,90111,9,53400.44443,3096.0,1802.0,AO9/P90111/90111-01-03-07,explicit_designation_and_independent_catalog_position,high,8.78672655478551e-05,169.545,48.0367,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_xte_j1118_480.json,
90111-01-03-05,xte_j1118_480,XTE J1118+480,XTE_J1118+480,BH,BH,90111,9,53400.91817,2295.0,1174.0,AO9/P90111/90111-01-03-05,explicit_designation_and_independent_catalog_position,high,8.78672655478551e-05,169.545,48.0367,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_xte_j1118_480.json,
90111-01-03-06,xte_j1118_480,XTE J1118+480,XTE_J1118+480,BH,BH,90111,9,53403.40326,1920.0,936.0,AO9/P90111/90111-01-03-06,explicit_designation_and_independent_catalog_position,high,8.78672655478551e-05,169.545,48.0367,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_xte_j1118_480.json,
90111-01-04-00,xte_j1118_480,XTE J1118+480,XTE_J1118+480,BH,BH,90111,9,53406.88363,1662.0,903.0,AO9/P90111/90111-01-04-00,explicit_designation_and_independent_catalog_position,high,8.78672655478551e-05,169.545,48.0367,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_xte_j1118_480.json,
90111-01-04-01,xte_j1118_480,XTE J1118+480,XTE_J1118+480,BH,BH,90111,9,53407.53123,2462.0,1437.0,AO9/P90111/90111-01-04-01,explicit_designation_and_independent_catalog_position,high,8.78672655478551e-05,169.545,48.0367,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_xte_j1118_480.json,
90111-01-04-03,xte_j1118_480,XTE J1118+480,XTE_J1118+480,BH,BH,90111,9,53407.68403,1864.0,1254.0,AO9/P90111/90111-01-04-03,explicit_designation_and_independent_catalog_position,high,8.78672655478551e-05,169.545,48.0367,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_xte_j1118_480.json,
90111-01-04-05,xte_j1118_480,XTE J1118+480,XTE_J1118+480,BH,BH,90111,9,53409.69164,1724.0,599.0,AO9/P90111/90111-01-04-05,explicit_designation_and_independent_catalog_position,high,8.78672655478551e-05,169.545,48.0367,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_xte_j1118_480.json,
90111-01-04-02,xte_j1118_480,XTE J1118+480,XTE_J1118+480,BH,BH,90111,9,53410.2866,1379.0,451.0,AO9/P90111/90111-01-04-02,explicit_designation_and_independent_catalog_position,high,8.78672655478551e-05,169.545,48.0367,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_xte_j1118_480.json,
90111-01-05-00,xte_j1118_480,XTE J1118+480,XTE_J1118+480,BH,BH,90111,9,53413.64444,1387.0,1075.0,AO9/P90111/90111-01-05-00,explicit_designation_and_independent_catalog_position,high,8.78672655478551e-05,169.545,48.0367,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_xte_j1118_480.json,
90111-01-05-01,xte_j1118_480,XTE J1118+480,XTE_J1118+480,BH,BH,90111,9,53417.65703,2997.0,1013.0,AO9/P90111/90111-01-05-01,explicit_designation_and_independent_catalog_position,high,8.78672655478551e-05,169.545,48.0367,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_xte_j1118_480.json,
90111-01-06-01,xte_j1118_480,XTE J1118+480,XTE_J1118+480,BH,BH,90111,9,53420.67351,3100.0,917.0,AO9/P90111/90111-01-06-01,explicit_designation_and_independent_catalog_position,high,8.78672655478551e-05,169.545,48.0367,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_xte_j1118_480.json,
90111-01-06-00,xte_j1118_480,XTE J1118+480,XTE_J1118+480,BH,BH,90111,9,53424.32719,3135.0,1237.0,AO9/P90111/90111-01-06-00,explicit_designation_and_independent_catalog_position,high,8.78672655478551e-05,169.545,48.0367,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_xte_j1118_480.json,
90111-01-07-00,xte_j1118_480,XTE J1118+480,XTE_J1118+480,BH,BH,90111,9,53427.75192,3337.0,988.0,AO9/P90111/90111-01-07-00,explicit_designation_and_independent_catalog_position,high,8.78672655478551e-05,169.545,48.0367,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_xte_j1118_480.json,
92427-01-01-00,xte_j1118_480,XTE J1118+480,XTE_J1118+480,BH,BH,92427,11,54112.61646,3678.0,2491.0,AO11/P92427/92427-01-01-00,explicit_designation_and_independent_catalog_position,high,0.03283511367935565,169.5,48.05,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_xte_j1118_480.json,
null,xte_j1118_480,XTE J1118+480,XTE J1118+480,BH,BH,94331,13,null,null,null,AO13/P94331/null,explicit_designation_and_independent_catalog_position,unresolved,0.00035009497025822897,169.54542541503906,48.03694152832031,accepted,AMBIGUOUS_OR_UNAVAILABLE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_xte_j1118_480.json,exact_name=True; position_within_3_arcmin=True; archived=accepted; full_ObsID=null
null,xte_j1118_480,XTE J1118+480,XTE J1118-564,BH,BH,80142,8,null,null,null,AO8/P80142/null,explicit_designation_and_independent_catalog_position,unresolved,0.03283480679506133,169.5,48.04999923706055,accepted,AMBIGUOUS_OR_UNAVAILABLE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_xte_j1118_480.json,exact_name=False; position_within_3_arcmin=True; archived=accepted; full_ObsID=null
20031-02-01-02,igr_j00291_5934,IGR J00291+5934,RX_J0028.8+5917,NS,NS,20031,2,50533.14758,15298.0,7017.0,AO2/P20031/20031-02-01-02,explicit_designation_and_independent_catalog_position,unresolved,0.28420348280226077,7.2038,59.2893,archived,AMBIGUOUS_OR_UNAVAILABLE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_igr_j00291_5934.json,exact_name=False; position_within_3_arcmin=False; archived=archived; full_ObsID=20031-02-01-02
20031-02-01-01,igr_j00291_5934,IGR J00291+5934,RX_J0028.8+5917,NS,NS,20031,2,50533.91071,23406.0,13085.0,AO2/P20031/20031-02-01-01,explicit_designation_and_independent_catalog_position,unresolved,0.28420348280226077,7.2038,59.2893,archived,AMBIGUOUS_OR_UNAVAILABLE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_igr_j00291_5934.json,exact_name=False; position_within_3_arcmin=False; archived=archived; full_ObsID=20031-02-01-01
20031-02-01-00,igr_j00291_5934,IGR J00291+5934,RX_J0028.8+5917,NS,NS,20031,2,50535.00757,18457.0,10389.0,AO2/P20031/20031-02-01-00,explicit_designation_and_independent_catalog_position,unresolved,0.28420348280226077,7.2038,59.2893,archived,AMBIGUOUS_OR_UNAVAILABLE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_igr_j00291_5934.json,exact_name=False; position_within_3_arcmin=False; archived=archived; full_ObsID=20031-02-01-00
20031-02-01-03,igr_j00291_5934,IGR J00291+5934,RX_J0028.8+5917,NS,NS,20031,2,50535.27744,18804.0,9475.0,AO2/P20031/20031-02-01-03,explicit_designation_and_independent_catalog_position,unresolved,0.28420348280226077,7.2038,59.2893,archived,AMBIGUOUS_OR_UNAVAILABLE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_igr_j00291_5934.json,exact_name=False; position_within_3_arcmin=False; archived=archived; full_ObsID=20031-02-01-03
90052-03-01-00,igr_j00291_5934,IGR J00291+5934,IGR_J00291+5934,NS,NS,90052,9,53342.25808,4156.0,2022.0,AO9/P90052/90052-03-01-00,explicit_designation_and_independent_catalog_position,high,0.00913544913770766,7.279,59.568,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_igr_j00291_5934.json,
90052-03-01-14,igr_j00291_5934,IGR J00291+5934,IGR_J00291+5934,NS,NS,90052,9,53344.08076,5325.0,2845.0,AO9/P90052/90052-03-01-14,explicit_designation_and_independent_catalog_position,high,0.00913544913770766,7.279,59.568,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_igr_j00291_5934.json,
90052-03-01-04,igr_j00291_5934,IGR J00291+5934,IGR_J00291+5934,NS,NS,90052,9,53344.80345,26490.0,17042.0,AO9/P90052/90052-03-01-04,explicit_designation_and_independent_catalog_position,high,0.00913544913770766,7.279,59.568,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_igr_j00291_5934.json,
90052-03-01-05,igr_j00291_5934,IGR J00291+5934,IGR_J00291+5934,NS,NS,90052,9,53345.2553,17681.0,10123.0,AO9/P90052/90052-03-01-05,explicit_designation_and_independent_catalog_position,high,0.00913544913770766,7.279,59.568,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_igr_j00291_5934.json,
90052-03-01-06,igr_j00291_5934,IGR J00291+5934,IGR_J00291+5934,NS,NS,90052,9,53345.78676,26781.0,17047.0,AO9/P90052/90052-03-01-06,explicit_designation_and_independent_catalog_position,high,0.00913544913770766,7.279,59.568,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_igr_j00291_5934.json,
90425-01-01-08,igr_j00291_5934,IGR J00291+5934,IGR_J00291+5934,NS,NS,90425,9,53346.17455,17046.0,9198.0,AO9/P90425/90425-01-01-08,explicit_designation_and_independent_catalog_position,high,0.00913544913770766,7.279,59.568,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_igr_j00291_5934.json,
90425-01-01-02,igr_j00291_5934,IGR J00291+5934,IGR_J00291+5934,NS,NS,90425,9,53346.44232,7223.0,4442.0,AO9/P90425/90425-01-01-02,explicit_designation_and_independent_catalog_position,high,0.00913544913770766,7.279,59.568,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_igr_j00291_5934.json,
90425-01-01-01,igr_j00291_5934,IGR J00291+5934,IGR_J00291+5934,NS,NS,90425,9,53346.57798,1489.0,921.0,AO9/P90425/90425-01-01-01,explicit_designation_and_independent_catalog_position,high,0.00913544913770766,7.279,59.568,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_igr_j00291_5934.json,
90425-01-01-03,igr_j00291_5934,IGR J00291+5934,IGR_J00291+5934,NS,NS,90425,9,53346.64383,1875.0,943.0,AO9/P90425/90425-01-01-03,explicit_designation_and_independent_catalog_position,high,0.00913544913770766,7.279,59.568,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_igr_j00291_5934.json,
90425-01-01-09,igr_j00291_5934,IGR J00291+5934,IGR_J00291+5934,NS,NS,90425,9,53346.96472,9681.0,6273.0,AO9/P90425/90425-01-01-09,explicit_designation_and_independent_catalog_position,high,0.00913544913770766,7.279,59.568,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_igr_j00291_5934.json,
90425-01-01-07,igr_j00291_5934,IGR J00291+5934,IGR_J00291+5934,NS,NS,90425,9,53347.162,28624.0,16225.0,AO9/P90425/90425-01-01-07,explicit_designation_and_independent_catalog_position,high,0.00913544913770766,7.279,59.568,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_igr_j00291_5934.json,
90425-01-01-10,igr_j00291_5934,IGR J00291+5934,IGR_J00291+5934,NS,NS,90425,9,53347.68979,26495.0,17601.0,AO9/P90425/90425-01-01-10,explicit_designation_and_independent_catalog_position,high,0.00913544913770766,7.279,59.568,archived,ACCEPTED_CANDIDATE,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/provenance/reconstruction/query_igr_j00291_5934.json,
